adr:13,len:48,rate:15,bank:14
adr:25,len:12,rate:15,bank:14
adr:10,len:12,rate:15,bank:14
adr:5,len:20,rate:15,bank:14
adr:0,len:20,rate:15,bank:14
adr:28,len:72,rate:13,bank:14
adr:46,len:60,rate:13,bank:14
adr:61,len:64,rate:13,bank:14
adr:77,len:68,rate:13,bank:14
adr:94,len:56,rate:13,bank:14
adr:108,len:112,rate:13,bank:1
